Market Name,Latitude,Longitude
Atrauli,27.973051849999997,78.40054485402743
Purwa,26.48634025,80.8367137780014
Bangarmau,26.8916447,80.21506
Lucknow,26.8381,80.9346001
Banthara,26.694679,80.8337445
Sirsaganj,27.0569981,78.686047
Firozabad,27.19419535,78.46049561440218
Nakud,,
Gangoh,29.780632,77.2629435
Nanuta,,
Sultanpurchilkana,,
Rampurmaniharan,,
Haathras,,
Parikshitgarh,28.97107,77.932802
Mawana,29.046588149999998,77.96334508106705
Sardhana,29.1486525,77.63620186539615
Soharatgarh,,
Jayas,19.1641399,72.8553163
Salon,26.088814999999997,81.45337412154478
Raibareilly,,
Lalganj,25.992938799999997,81.6604114915786
Sandi,27.2894559,79.9529044
Madhoganj,26.0804138,75.5530214
Tulsipur,27.5318766,82.4090082
Balrampur,27.4476988,82.39562446515757
Badayoun,,
Partaval,,
Jahangirabad,28.4033531,78.1049538
Sikarpur,21.8096537,88.1622093
Khurja,28.206280749999998,77.87643676127676
Anoop Shahar,,
Siyana,28.6277173,78.0599187
Sikanderabad,,
Buland Shahr,,
Madhogarh,26.28560895,79.2131817263593
Konch,24.9415836,84.75330080853664
Jalaun,26.104863299999998,79.39191362484078
Orai,25.9359555,79.42432768008604
Kalpi,26.1216714,79.7458188
Sitapur,27.502674749999997,80.833513937751
Mehmoodabad,,
Ghaziabad,28.7749966,77.4586967071196
Hapur,28.7166767,77.89043300265203
Tanda(Rampur),18.5085563,77.2246599
Gazipur,22.4118338,88.2467986
Jangipura,20.6623813,75.5817103
Jamanian,,
Saidpur,25.58378845,83.2637704409629
Yusufpur,25.622302,83.7560438
Muzzafarnagar,29.38215176223338,77.8001359793601
Thanabhawan,29.5909007,77.4251074
Bahraich,27.734382250000003,81.47653998303304
Risia,27.6884537,81.6036483
Mihipurwa,,
Tamkuhi Road,26.7240522,84.2279993
Fatehpur Sikri,27.0911655,77.6623984
Khairagarh,21.4166145,80.9818486
Kaimur,24.975466,83.57683787166525
Bokaro (Chas),23.6544338,86.1456444
Ranchi,23.3700501,85.3250387
Chaibasa,22.5483518,85.81888764651222
Tenning,,
Phek,25.6514473,94.38097877104043
Nagur,18.0326479,76.3704729
Neemuch,24.63055165,75.18289996326385
Dhamnod,23.436314449999998,74.97022279620994
Gandhwani,22.353615,75.00748457650056
Manawar,21.811126350000002,75.54794471865057
Becharaji,23.54435865,72.08511515731678
Vadnagar,23.7853622,72.6332132
Vijapur,23.5590941,72.7449399
Kadi,23.2969449,72.3306381
Unjha,23.7968484,72.3818955
Radheja,,
Taleja,,
Bhavnagar,21.7718836,72.1416449
Radhanpur,23.8472862,71.5858439
Siddhpur,23.918279,72.3681846
Talod,23.3530428,72.9510592
Modasa(Tintoi),,
Bayad,23.2248593,73.2153042
Modasa,23.4634245,73.2990631
Meghraj,15.4621438,74.99032966819476
Bayad(Sadamba),,
Dhansura,23.3467,73.2054
Bayad(Demai),,
Botad,22.046709749999998,71.66896169930108
Anjar,23.1194278,70.0363797
Kapadanj(Moti Jaher),,
Kapadvanj,23.0232402,73.0727531
Balasinor,22.9561711,73.3370129
Panthawada,24.496328,72.3061121
Tharad,24.3897272,71.6292685
Palanpur,24.1709794,72.4366375
Thara(Shihori),,
Banaskantha,24.26939205,72.1620246197068
Deesa(Bhildi),,
Bhabhar,24.0650833,71.6155279
Lakhani,23.7540732,78.73463953333442
Tharad(Rah),,
Vav,24.363947,71.5123139
Thara,24.9016247,79.65084267118864
Dhragradhra,,
Dasada Patadi,,
Siddapur,18.6126973,77.8412568
Fruit Market,28.6321433,77.32272689413207
Shegaon,20.8007513,76.6905257
Malpura,25.65446485,76.69072431831921
Tonk,26.122266000000003,75.82386305157223
Niwai,24.186939549999998,79.71492373821754
Malpura(Todaraisingh),,
Deoli,20.631117500000002,78.39717127244442
Gangapurcity(Old Lal mandi),,
Gangapur City,26.4681809,76.7266811
Nagaur(Jayal),,
Sumerpur,25.1538056,73.0816488
Jaitaran,26.2031507,73.9382064
Sojat Road,25.861057,73.7542302
Bhilwara,25.48911765,74.33007256947698
Pipar City,26.3746911,73.5315802
Jodhpur(Grain)(Phalodi),,
Jodhpur (Grain)(Mandor),,
Jodhpur(Grain)(Bhagat Ki Kothi),,
Bilara,26.1861475,73.7000078
Lalsot,26.5630662,76.3281328
Ramaganj Mandi,,
Kekri,25.9933039,74.98498626391584
Madanganj Kishanganj,,
Bijay Nagar,26.13700515,91.80173093993017
Bikaner (Grain),,
Bayana,26.9059419,77.2924498
Jaipur(Grain)(Chandpole),,
Chaksu,26.6059831,75.9430338
Sardar Shahar,28.436534,74.497775
Nagari,13.3208103,79.585197
Achalda,,
Samsabad,,
Bobbili,18.5748202,83.3522594
Penamaluru,16.4630939,80.7186115
Nuzvid,16.7907012,80.8476103
Tirupati,13.6316368,79.4231711
Cuddapah,14.4956602,78.8349278
Kavaratti,10.5672203,72.6394636
Warangal,17.9820644,79.5970954
Katni(F&V),,
Chhatarpur,24.760608949999998,79.67817759088484
Guna(F&V),,
Shajapur(F&V),,
Timarni,22.3762705,77.2301922
Thandla,22.494257400000002,74.55038121800388
Sagar(F&V),13.937121343469542,75.55724674555829
Sanwer,22.977861400000002,75.8466311940054
Sabalgarh,26.2485682,77.40972854656755
Porsa(F&V),,
Morena(F&V),,
Jora,23.894478499999998,81.36863319911575
Rajgarh,23.87167065,76.77447033719486
Satna(F&V),,
Cheeka,30.048095,76.3338623
Dhand,25.39802585,78.31888560135313
Kalayat,29.671063699999998,76.29524166767001
Shahabad,17.1219321,76.9433966
Ladwa,30.0346232,77.04859260347244
Pehowa,29.99888435,76.55827733109166
Iamailabad,,
"New Grain Market , Rohtak",,
Rohtak,28.9010899,76.5801935
Kosli,28.3921086,76.4501215507954
Gohana,29.118940549999998,76.67054430183177
Sonepat(Kharkhoda),,
Ganaur,29.13783505,77.02029209666307
Jind,29.3152073,76.314082
Safidon,29.378315,76.6272829981396
Narwana,29.58305975,76.07540656922897
Hodal,27.8999168,77.3739284
Sirsa,29.606304100000003,74.9036567857643
Ellanabad,,
Ateli,28.1006591,76.2535322
Khanina,,
Bhiwani,28.7931703,76.1391283
Loharu,28.566631700000002,75.73782871345001
Loharu(Dighwa),,
Raipur Rai,31.2754674,74.8985189
Panipat,29.3912753,76.9771675
Mullana,30.2750178,77.04839547032566
Barara,30.2423627,77.04605187665854
Tohana(New Veg Market),,
Ratia,29.6930173,75.51830682613976
Jakhal,29.8019302,75.8223255
Nissing,29.691133,76.7606231
Kunjpura,29.71612945,77.08025348516591
Adampur,29.25388505,75.50174299410551
Rattia,,
Hansi,29.1352917,75.97647564346738
Chhachrauli,,
Mustafabad,29.6436099,77.1079093
Radaur,30.043406750000003,77.18544414524905
Sadhaura,30.416175000000003,77.22497901819742
Rerozepur Zhirka,,
Sohna,28.3241636,77.08486438023044
Nuh,27.99351765,77.04196338756515
Taura,29.6145803,79.4114542
FerozpurZirkha(Nagina),,
Mehsana(Mehsana Veg),,
Mehsana,23.601262849999998,72.37415155167554
Mansa(Manas Veg Yard),,
Porbandar,21.6409,69.611
"Ahmedabad(Fruit Market, Naroda)",,
Ahmedabad(Manekchowk),,
Keshod,21.31486295,70.26789366226589
Mangrol,21.1241507,70.1199203
Navsari,20.952407,72.9323831
Gondal,21.9575096,70.8009896
Gondal(Veg.market Gondal),,
K.Mandvi,22.8314482,69.35081
Dahod(Veg. Market),,
Bharuch,21.7080427,72.9956936
Deesa(Deesa Veg Yard),,
Deesa,24.2594977,72.1803348
Vadodara(Navapura),,
Vadhvan,,
Solan(Nalagarh),31.0366123,76.7104255
Solan(ChakkikaMor),,
Shimla,31.1041526,77.1709729
Shimla and Kinnaur(Rampur),,
Hamirpur(Nadaun),31.737951789572655,76.38764259014786
Chamba,32.692331550000006,76.16315522950366
Namhol(Bilaspur),31.2872674,76.8599682490877
Dhanotu (Mandi),31.5461,76.9087
Mandi(Mandi),31.65166165,77.00925418842219
Kangra(Jassour),,
Kangra(Baijnath),32.0498604,76.58777725
Kangra,32.0768665,76.29858720759783
Palampur,32.1095492,76.5359534
Jwalaji,34.02158645,74.994747515707
Kangra(Nagrota Bagwan),32.108298921730174,76.38874069543375
Dharamshala,32.2143039,76.3196717
Hoshiarpur,31.60929415,75.84597544153354
Mukerian(Talwara),31.951200200000002,75.89395755000001
Garh Shankar(Mahalpur),,
Garh Shankar,,
Mukerian,31.94205,75.6121906
Tanda Urmur,,
Phillaur(Apra Mandi),,
Phillaur,31.018294,75.7839116
Jalandhar City,31.3323762,75.576889
Nakodar,31.111861,75.4765718
Jalandhar City(Jalandhar),31.3323762,75.576889
Goraya,31.1208324,75.7787046
Tapa(Sadar Bazar),,
Kapurthala,31.38564755,75.30533042971072
Quadian,,
F.G.Churian,,
Dera Baba Nanak,32.0317917,75.0284641
Abohar,30.1450543,74.1956597
Jalalabad,29.5967449,78.3158684
Fazilka,30.3198406,74.1217943299535
Fazilka (Ladhuka),,
Sardulgarh,29.6934466,75.23753
Amritsar(Amritsar Mewa Mandi),,
Amritsar,31.6356659,74.8787496
Gehri,31.5093051,74.6620989
Nawan Shahar(Mandi Aur),,
Nawan Shahar(Subzi Mandi),,
Balachaur,31.0634777,76.2959789
Banga,31.1859373,75.9939111
Nawan Shahar(MandiRaho),,
Bhucho,30.2101095,75.0952797
Rampuraphul(Nabha Mandi),,
Maur,30.0661125,75.2298534
Talwandi Sabo,29.9838213,75.081768
Goniana,30.3391089,74.9326911
Nabha,30.3739948,76.1528674
Bassi Pathana,30.6896408,76.4042392
Khamano,30.8222288,76.3594199
Khanauri,29.8326902,76.113789
Moonak,29.8200935,75.8912372
Sunam,30.134004,75.8062777
Malerkotla,30.533129,75.8807604
Tarantaran,31.545307124116512,75.00547965498293
Patti,25.9496326,82.18113917212713
Bhikhiwind,31.3453907,74.6926546
Sadiq,30.7122762,74.580524
Kotkapura,30.5791768,74.8210744
Jaitu,30.469224,74.89196853122348
Morinda,30.7908462,76.4984505
Chamkaur Sahib,30.8971758,76.4116372
Talwandi Bhai,30.8582701,74.9300835
Mamdot,30.8695569,74.4228136
Guru Har Sahai,30.708855,74.4034695
Zira,30.971299,74.9881797
Makhu,31.1027381,74.9904064
Ludhiana,30.9090157,75.851601
Khanna,30.700625,76.2220763
Raikot,30.6496526,75.5993128
Kharar,30.7488437,76.6428994
Lalru,30.4797102,76.7944291
Malout,30.1890608,74.4994549
Bariwala,30.5377208,74.6534299
Sakaleshpura,12.9434349,75.7862318
"Binny Mill (F&V), Bangalore",,
Somvarpet,12.5971883,75.8466865
Gonikappal,,
Madikeri,12.42149,75.7387543
Mulabagilu,13.1626004,78.3958998
Srinivasapur,16.339774,78.0632794
Vashi New Mumbai,19.0615301,72.9702144985259
Amarawati,15.9964121,76.9597966
Amrawati(Frui & Veg. Market),,
Vadgaonpeth,,
Nagpur(Mahatma Phule Market),,
Nashik(Devlali),,
Osmanabad,18.28224535,76.05881660170444
Chandrapur(Ganjwad),,
Mangal Wedha,,
Jalgaon(Masawat),,
Indapur,18.1125305,74.92386542316771
Bhadrak,20.9854052,86.59342264863574
Keonjhar(Dhekikote),,
Angul,21.102538000000003,84.95368249418928
Sawai Madhopur,26.1137182,76.4240637330536
Udaipur(F&V),,
Nagour(FV),,
Jodhpur(F&V)(Bhadwasia),,
Ajmer(F&V),,
Jaipur(F&V),,
Thirurrangadi,,
Parappanangadi,11.0507863,75.86400024852765
Mukkom,11.3199783,75.9954873
New Market Aizawl,23.73442845,92.718970951572
Super Market Lungli (Bara Bazar),,
Nongstoin,25.572639449999997,91.25408026691981
Jowai,25.4434703,92.1973181
Khliehriat,25.2453874,92.31947708111298
Nongpoh (R-Bhoi),25.8989839,91.8812907
Sohra,25.2777336,91.7292416
Shillong,25.5760446,91.8825282
Manglaur,29.7921496,77.8760645
Navapara,20.4746422,81.3467002
Durg,21.1982964,81.40079215767969
Diglipur,13.22771435,92.93949249778723
Monday Market,8.2018261,77.3035401
Madurai,9.9261153,78.1140983
Dankaur,28.3501722,77.5533115
Javer,,
Bewar,27.2183955,79.2971696
Varanasi(F&V),8.704978791463532,77.76609448368593
Kannauj,26.9986675,79.69279463324783
Nagina,29.538422,78.51514669104847
Dhampur,29.241914350000002,78.50799012472027
Chaandpur,24.8517641,87.7998268
Rura,26.0319818,78.65339671629471
Bahedi,29.0350283,78.8849258
Mathura,27.4955539,77.6855554
Allahabad,25.4381302,81.8338005
Ajuha,25.7026986,81.2491912
Kayamganj,27.5525036,79.343542
Tilhar,28.0571981,79.74166887748461
Khair,27.9420637,77.842669
Aligarh,27.8761073,78.13581531245276
Charra,24.2406249,79.91752966461402
Tundla,27.2132859,78.2371117
Shikohabad,27.1037645,78.5881058
Amroha,28.79526315,78.34362444291719
Hasanpur,28.7227817,78.2826224
Chutmalpur,,
Shadabad,,
Kopaganj,26.0205442,83.5685545
Shahabad(New Mandi),,
Gorakhpur,26.6677977,83.364233378331
Sehjanwa,,
Bilsi,28.1402606,78.95495725274444
Ujhani,27.9951096,79.0153138
Anandnagar,18.4784152,73.8240754
Divai,10.2857993,76.336828
Gulavati,,
Ait,25.8932799,79.2418956
Jafarganj,24.7638229,87.9268026
Baraut,29.1560645,77.30640323368971
Khekda,,
Aliganj,27.4856878,79.08392083572213
Awagarh,27.4440366,78.4857649
Ganjdudwara,,
Etah,27.5550357,78.59922214449577
Muradnagar,28.7733808,77.5033582
Noida,28.5706333,77.3272147
Auraiya,26.65582145,79.51607566959635
Dibiapur,,
Milak,28.68025895,79.17218623982927
Pilibhit,28.4947158,80.1076121626605
Puranpur,28.5143487,80.1512946
Kairana,29.394447,77.2052786
Kadhle,,
Shamli,29.481150749999998,77.2901343874282
Khatauli,29.2738601,77.7374607
Shahpur,27.3835175,75.9624195
Naanpara,,
Ruperdeeha,,
Achnera,27.1771454,77.7575072
Jarar,26.8709631,78.5699336
Thakurganj,26.4274675,88.1289535
Kishanganj,26.29841435,87.94667148301295
Bettiah,26.8023,84.5074
Siwan,26.131008,84.39107448141786
Bhagalpur,25.286135350000002,87.13042293057262
Arwal,25.18128315,84.65966477186029
Baghry,,
Amloh,30.6115717,76.2316357
Puramattom,9.3896274,76.6523101
Kayamkulam(Alleppey),,
Sultan bathery,11.6631885,76.259553
Ernakulam,9.98408,76.2741457
Angamaly,10.1910284,76.3874109
Aluva,10.100414,76.356986
Mazhuvannur,11.7347967,75.987075
Thamarassery,11.418374700000001,76.01905971758696
Palayam,8.5030538,76.9500997
Attingal,8.6985965,76.8134401
Parassala,8.3428993,77.1547766
Aralamoodu,,
Madhavapuram,17.1244002,82.2812704
Mannar,9.3174015,76.5338634
Mattathur,11.0420981,76.02433657395625
Pariyaram,9.5410817,76.5859717
Chelakkara,10.6942894,76.3395838
Alathur,10.6458971,76.5436079
Pattambi,10.8048616,76.1780161
vadakarapathy,10.7775474,76.8505759
Adimali,10.0144274,76.9554575
Mehgaon,23.447325550000002,77.77116035836417
Semriharchand,,
LavKush Nagar(Laundi),,
Naugaon,20.10584075,86.20387914867212
Raisen,23.2675909,78.17271344991482
Aron,24.59121585,78.09553203500553
Guna,24.5001772,77.26009592641483
Mungawali,23.28694455,77.09867204728008
Chanderi,24.7119436,78.1372743
Ghansour,,
Hanumana,24.7915061,82.10517424171249
Gulabganj,24.126742,77.80377936922392
Kurwai,24.31479255,77.04196552748934
Vidisha,23.84630035,77.83702093017993
Sironj,22.977553800000003,75.94004057014743
Lateri,24.0619333,77.405817
Shamshabad,17.2611444,78.3931943
Garhakota,23.77899815,79.1530257012684
Katangi,22.649257900000002,80.39599789996271
Lalbarra,21.9435431,80.0508928
Dhar,22.578657200000002,75.22586367245644
Talikot,,
Armori,20.4711468,79.9794563
Gondpimpri,,
Nagbhid,20.5841998,79.6820032
Savali,21.34676915,76.59632748841406
Pithoura,26.2499605,87.1046104
Bhavarpur,,
Pandariya,22.685502749999998,80.34984029174615
Sarsiwan,,
Akaltara,22.0291459,82.422475
Baloda(Janjgir Campus),,
Shakti,11.9851078,79.8371484
Belargaon,,
Gattasilli,,
Boraee,,
Bhakhara,31.4115924,76.43263991623566
Kurud,20.5824924,79.9571227
Belarbahara,,
Narayanpur,19.5842032,81.1136985512029
Bemetara(Navagarh),,
Sambalpur (Bemetra),,
Saja,12.695482,75.1847273
Berla,23.8740849,75.6386804
Dharamjaygarh,,
Rajim,20.9684716,81.8796833
Ratanpur,25.3143027,86.5421536
Bilha,23.51040005,80.14582574378333
Takhatpur,23.58532905,80.86323976135024
Gaurella,22.7552845,81.9022405
Gurur,20.6829433,81.4016832
Dondilohara,,
Dondi,23.2904276,77.1770323
Balod,20.7277192,81.1446947513626
Kotba,22.433646,83.7396955
Bandhabazar,,
Gandai,21.6688285,81.1006134
Rajnandgaon,21.06844245,80.797077941564
Dongargarh,21.1851921,80.7612115
Kheragarh,26.90537045,77.61625833012062
Kharora,21.4004069,81.9263837
Navagaon,21.5920007,74.2448759
Pathriya,24.552173,77.75835160575127
Sargaon,26.0709311,74.7396254
Munguli,,
Khamhariya,24.61742845,81.29331716406588
Purulia,23.2020967,86.32289877475208
Zaloosa-Chararishrief (F&V),,
Mancharial,,
Hoshangabad,22.743060999999997,77.71893384853229
Multai,21.7828449,78.263508
Sehore,23.115004149999997,77.06653558236647
Narsinghgarh,23.709099,77.088747
Biaora,23.1892675,75.92277489938922
Mandsaur,24.2628148,75.38569204340352
Khargone,21.9544729,75.75212476982438
Indore(F&V),,
Sendhwa,21.69268125,75.09787918662204
Badnawar(F&V),,
Kukshi,22.2124514,74.75988058533804
Damoh(F&V),,
Ratlam(F&V),,
Babain,30.08749505,76.99026886615735
Rania(Jiwan nagar),,
Rania,29.569683599999998,74.7337535170843
Jundla,29.6510043,76.8711255
"Kalol(Veg,Market,Kalol)",,
Dholka(Market Yard Veg),,
Ahmedabad,23.0215374,72.5800568
Ahmedabad(Rajnagar sub yard),,
Anand,22.5586555,72.9627227
Petlad,22.4770467,72.8003365
"Anand(Veg,Yard,Anand)",,
Songadh,21.1702124,73.5622874
Jhalod,23.1006273,74.1560018
Shimla and Kinnaur(Theog),,
Rohroo,,
Shimla and Kinnaur(Nerwa),,
Kullu(Chauri Bihal),,
Mandi(Takoli),,
Chail Chowk,,
Santoshgarah,,
GarhShankar (Kotfatuhi),,
Hoshiarpur(Sham Churasi),,
Mehatpur,24.0736847,76.08868993315164
Bilga,30.8107439,75.9846488
Noor Mehal,31.12780465,75.47464634384174
Bhadaur,30.4763027,75.329823
Bhulath,31.5557554,75.48838277185357
Bhulath (Nadala),,
Bhulath (Ibrahimaaaaval),,
Dhariwal,31.952066,75.3217361
Kalanaur,28.796834349999997,76.4581617677851
Majitha,31.7565085,74.9567976
Mehta,22.629956149999998,79.8565538972566
Chogawan,31.6634635,75.1222372
Gehri(Jandiala mandi),,
Ahmedgarh,30.6772118,75.8258147
Khadur Sahib(Fetehabad),,
Khadur Sahib,31.4241739,75.0982026
Naushera Pannuan,,
Harike,31.1674771,74.944863
Nihal Singh Wala,30.5896671,75.2805144
Samrala,30.8368764,76.1913755
Doraha,30.7988727,76.0372906
Panvel,18.991097099999998,73.12058456241039
Hingna,21.0751769,78.9683723
Parshiwani,,
Kalmeshwar,21.2374393,78.9081689
Ratnagiri (Nachane),16.99598615426907,73.33484680838913
Akluj,17.8930069,75.0204482
Bhusaval,21.0472554,75.7880594
Pune(Moshi),18.6879806,73.8343544
Palthan,24.0928773,74.8574817
Khairthal,27.7978292,76.6417499
Alwar,27.414004849999998,76.61703869600933
Kama,25.1411278,75.3737211
Chomu(F&V),,
Kaliyanchanda,,
Chalakudy,10.3041869,76.3371037
Pazhayannur,10.651222449999999,76.4053969319047
Tiphra,31.4397947,77.3215198
Sheoraphuly,22.7710582,88.32078017404632
Chhibramau(Kannuj),,
Rasda,24.874815249999997,80.99961176378517
Shahganj,26.018643849999997,82.6172019492906
Mohammdi,27.923875549999998,80.16389939482956
Mohamadabad,,
Naugarh,27.2751558,83.0882093
Kasganj,27.788852749999997,78.8229700885066
Kutumba,24.62667415,84.28403565356012
Buxur,,
Murliganj,25.876445150000002,86.93693404301774
Balliah,,
Mokokchung Town,26.3238761,94.5214104
Pfatsero,,
Roing,28.1368472,95.8430824
Pasighat,28.0589676,95.3324944
Khonsa,26.9910099,95.5061065
Along,28.1698002,94.79854
Bumhama-Kupwara (F&V),,
Ashahipora (Anantnagh),,
Vessue,,
Chintapally,17.389307,78.3981838
Dhone,15.3969719,77.8718482
Punganur,13.404283450000001,78.55670218508777
Jainath,19.73276,78.6426862
Shankarapally,,
Prithvipur,25.3328555,78.7175989
Haatpipliya,,
Shujalpur,23.3805757,76.7232104
Badwaha,25.0941883,79.7003174
Mahidpur,24.7630436,77.7075862
Porsa,26.683145600000003,78.38805449474017
Dhar(F&V),33.1854313,75.5695653
Burhanpur,21.33486695,76.37088027832233
Jaora,23.6379392,75.1281756
Sampla,28.819218900000003,76.76090328664893
"New Grain Market , Panchkula",,
Dholka,22.726607,72.4411863
Damnagar,22.1453429,69.3467448
Dhari(Chalala),,
Dhari,21.3280712,71.0262213
Godhra,22.7785001,73.6245157
"Patan(Veg,Yard Patan)",,
Bardoli,21.1338291,73.1053896
Nizar,21.476998,74.1958106
Rajkot(Veg.Sub Yard),,
Rapar,23.570746,70.6450466
Kathlal,22.8985648,72.9908519
Limdi,23.0088063,74.156127
Rangpo,27.1744361,88.5303403
Dharampur,30.9004365,77.0247842
Solan(Rajgarh),30.90763885530148,77.10465288861245
Sirmour(sarahan),,
Rayya,31.5400094,75.2320334
Anandpur Sahib,31.2299862,76.5005778
Channapatana,,
Hunsur,12.3035086,76.2928095
Santhesargur,,
T. Narasipura,12.2134628,76.9027763
Jagalur,14.4696366,76.3538237
Channagiri,14.0252,75.925
Honnali,14.2389785,75.6457434
Maddur,12.5848984,77.0448679
Nagamangala,12.8196077,76.7542189
Sringeri,13.4261724,75.255369
Koppa,13.533207,75.3633986
Moodigere,,
Humanabad,17.7715078,77.1393693
Hosanagar,13.9166601,75.0631116
Thirthahalli,13.347051048063499,74.77379636013866
Sorabha,,
Kollegal,12.1560966,77.1071726
Jamakhandi,16.503896,75.2910386
Mundgod,14.9715262,75.0413079
Sirsi,14.6192362,74.8388611
Holalkere,14.0428326,76.1844875
Hiriyur,13.9443237,76.6167407
Hospet,15.266493,76.3872297
Hirekerur,14.4562395,75.3952205
Puttur,12.7632858,75.2018421
Sulya,12.5576644,75.3907575
Turvekere,,
Morshi,21.3416664,78.0140337
Palus,17.0449956,74.43658327277768
"Sangli(Phale, Bhajipura Market)",,
Islampur,26.2563651,88.1860517
Junnar(Narayangaon),19.1226814,73.9706925
Padampur,29.7093806,73.62449
Godabhaga,21.4188842,83.8349318
Bargarh,21.2319922,83.5652737033866
Kuchinda,21.7477388,84.3506401
Chandigarh (F&V),,
Chandigarh(Grain/Fruit),,
Kalpetta,11.6136614,76.0851692
Pulpally,11.7932652,76.1643871
Kothamangalam,10.13328035,76.73612208673686
Koovapadi,,
Chala,8.4829946,76.9502995
Kodumgalloor,,
Kodungalloor,10.2269615,76.19840495
Malampuzha,10.8190998,76.6652482
Vithinasserri,,
Bachaibari,,
Santir Bazar,,
Manubazar,23.0668626,91.6445223
Boxonagar,,
Melaghar,23.4947164,91.3300645
Chowmanu,,
Gauripur,26.0865358,89.964662
Pamohi(Garchuk),26.10278390961652,91.68492992969199
Silapathar,27.5893833,94.7255857
Ampati,25.4704958,89.9367062
Chakrata,30.7013248,77.8703356
Tanakpur,29.0673789,80.1094626
Jagdalpur,19.0870758,82.0235715
Salihabhata,,
Car Nicobar,9.187057,92.7730136148387
Koyambedu,13.0734496,80.1948363
Bolpur,23.661154,87.6962424
Katwa,23.644278,88.1287333
Asansol,23.6871297,86.9746587
Dinhata,26.1279625,89.4631456
Baxirhat,,
Midnapore Sadar,,
Karsiyang(Matigara),,
Siliguri,26.7164127,88.4309916
Balurghat,25.2234352,88.7780654
Bishnupur(Bankura),23.0757335,87.3146343
Falakata,26.60071835,89.12808738999217
Alipurduar,26.4851573,89.5246926
Kaliaganj,,
Safdarganj,26.9143164,81.3616885
Nawabganj,26.92313685,81.20825583419168
Karnailganj,,
Varanasi(Grain),,
Mirzapur,24.9316896,82.62801628419575
Chitwadagaon,,
Tikonia,29.2233771,79.5305091
Basti,26.838708349999997,82.53509190101042
Bharthna,,
Golagokarnath,,
Shahjahanpur,27.9128583,79.74762537616267
Puwaha,,
Payagpur,27.3990446,81.7925593
Dhanura,20.3536821,78.1678899
Baruwasagar,,
Sahiyapur,,
Mau,26.03909045,83.49858462133619
Hardoi,27.336997750000002,80.09982319183257
Utraula,27.2389916,82.39618447256098
Mehrauni,,
Chorichora,,
Shahaswan,,
Wazirganj,24.78306585,85.19489741334286
Gadaura,,
Nautnava,,
Viswan,9.25791195,76.41430386283423
Bagpat,23.4305284,69.2124939
Bahadurpur (Ekmi Ghat),,
Jainagar,26.5882487,86.1402809
Narkatiaganj,27.096888149999998,84.4585344292079
Dumarao,,
"Pateri Belchar Mandi, Bhagwanpur block",,
Biharsharif,25.20383185,85.52413404903118
Harnaut,25.3716815,85.5406184
Naugachiya,25.3857731,87.0997616
Mohana,19.4212481,84.2760490424239
Raniganj,23.6030452,87.1193786
Saharsa,25.83307565,86.61437508111757
Tuensang,26.23421065,94.74155301538642
Longleng,26.58393145,94.80454811417482
Tuli,26.649242299999997,94.65638939888001
Mangkolemba,26.43516705,94.41144146569589
Ghathashi,25.8580674,94.38234179008754
Zunheboto,26.01238025,94.51237194730331
Wokha Town,26.0962958,94.2544489
Kipheri,,
Naginimora,26.834812749999998,94.87129864521361
Niuland,25.850495549999998,93.91800185873757
Dimapur,25.904137849999998,93.7177608788519
Kohima,25.6618755,94.1019156
Jalukie,25.619316949999998,93.72838157485259
Naharlagun,27.1308555,93.709712
Kulgam,33.6446899,75.0188432
Kanispora Baramulla (F&V),,
Nowpora,33.7943109,74.9167735
Tral,33.9853957,75.14710951367799
Shopian,33.72078365,74.77142439698211
Pulwama (F&V),33.8756947,74.9003129
Amadalavalasa,18.3999053,83.86063712402112
Palakonda,18.6036798,83.7559931
Srikakulam,18.2949307,83.8938844
Narsipatnam,17.6711811,82.6124371
Paderu,18.0791533,82.6632234
Visakhapatnam,17.6935526,83.2921297
"A.A.Nagar,Kurnool,RBZ",,
Adoni,15.6261417,77.2723701
Allagadda,15.1333484,78.51254
Kurnool,15.8309251,78.0425373
Kurnool(Rythu Bazar),,
Mangalagiri,16.4318209,80.5688069
Guntur,16.2915189,80.4541588
Parvathipuram,18.783186,83.4278759
Vuyyur,,
Nandigama,16.7734733,80.2855279
Jaggayyapeta,16.8930111,80.098646
Gudiwada,19.056391127806176,79.54568430553535
Mylavaram,16.7612039,80.6418168
Pamarru,16.3226443,80.9605914
Vijayawada,16.5115306,80.6160469
Palamaner,13.149037450000002,78.72927628048504
Chittor(Rythu Bazar),,
V.Kota Mkt.Yard,,
Chittoor,13.202648400000001,79.00322534350747
Kakinada,16.9437385,82.2350607
Ravulapelem,,
"Eluru(P.Sri.Mkt),RBZ",,
"Eluru-II,RBZ",,
Eluru,16.7104257,81.1153816
Ongole(Rythu Bazar),,
Miryalguda(Rythu Bazar),,
Venkateswarnagar,,
Mahboob Manison,,
Erragadda(Rythu Bazar),,
Laxettipet,,
Chinnoar,,
Sathupalli(Rythu Bazar),,
Sadasivpet(Sangareddy),17.6211902,77.9503264
Sadasivpet,17.6211902,77.9503264
Sangareddy,17.8684342,77.82271887720601
Siddipet(Rythu Bazar),,
Gajwel,17.8456745,78.6828741
"Siddipet Town,RBZ",,
Karimnagar(Rythu Bazar),,
Nizamabad,18.6732693,78.0978477
"Kukatpally,RBZ",,
Vikarabad,17.2702855,77.74529700637382
Ibrahimputnam,,
Kukatpally(Rythu Bazar),,
